iso3c,year,EducationSpending,GDPpc,income
KAZ,2018,2.61595010757446,26158.4457696504,Upper middle income
KAZ,2014,3.42450284957886,24726.4728671586,Upper middle income
KAZ,2011,3.49352097511292,20779.4442514491,Upper middle income
KAZ,2017,2.75081992149353,24862.9661245889,Upper middle income
KAZ,2010,3.46225738525391,19227.1844016305,Upper middle income
KAZ,2020,4.44620370864868,26782.1001805575,Upper middle income
KAZ,2016,2.97810006141663,23818.8248260141,Upper middle income
KAZ,2013,3.4373152256012,24504.7660856694,Upper middle income
KAZ,2012,3.90163707733154,22032.1745436853,Upper middle income
KEN,2011,4.70012998580933,2758.24150950404,Lower middle income
KEN,2019,4.57799243927002,4796.3540950586,Lower middle income
KEN,2010,4.81548976898193,2639.63477419107,Lower middle income
KEN,2016,4.89518022537231,4025.84174664847,Lower middle income
KEN,2014,4.7172999382019,3421.24596070054,Lower middle income
KEN,2015,4.74350023269653,3763.76368561997,Lower middle income
KEN,2012,4.93121004104614,2870.68026078071,Lower middle income
KEN,2020,4.62815570831299,4749.27696689267,Lower middle income
KEN,2013,4.83721017837524,3147.94928383178,Lower middle income
KEN,2017,4.96308994293213,4312.90891724989,Lower middle income
KEN,2018,5.10761976242065,4572.14993656962,Lower middle income
KIR,2013,13.2187795639038,1824.71269742277,Lower middle income
KIR,2015,12.1140260696411,1980.66873604375,Lower middle income
KIR,2016,13.4831161499023,1960.61347292039,Lower middle income
KIR,2018,,2088.45892825737,Lower middle income
KIR,2019,13.5741233825684,2046.81068022741,Lower middle income
KIR,2012,13.4276657104492,1747.77821689118,Lower middle income
KIR,2011,13.0445995330811,1657.8170061408,Lower middle income
KIR,2010,,1623.66710433867,Lower middle income
KIR,2017,13.5754632949829,1970.82588122744,Lower middle income
KIR,2014,12.9531269073486,1811.68967372616,Lower middle income
KIR,2020,,2003.32340083811,Lower middle income
PRK,2015,,,Low income
PRK,2014,,,Low income
PRK,2016,,,Low income
PRK,2017,,,Low income
PRK,2012,,,Low income
PRK,2020,,,Low income
PRK,2013,,,Low income
PRK,2019,,,Low income
PRK,2011,,,Low income
PRK,2018,,,Low income
PRK,2010,,,Low income
KOR,2016,4.33309984207153,39575.4536839404,High income
KOR,2010,3.52756690979004,31736.6285125668,High income
KOR,2014,,35324.4979135698,High income
KOR,2020,4.8017201423645,45142.7611100118,High income
KOR,2015,4.45423793792725,37902.399829133,High income
KOR,2017,4.32823991775513,40957.4166975738,High income
KOR,2013,,34244.3130061752,High income
KOR,2012,,33557.1274635385,High income
KOR,2019,4.68465995788574,43865.0431375765,High income
KOR,2018,4.45807981491089,43044.2916122817,High income
KOR,2011,,32546.7545290745,High income
XKX,2011,,7780.59446355734,Upper middle income
XKX,2019,,11798.4880096804,Upper middle income
XKX,2016,,10007.6892341976,Upper middle income
XKX,2015,,9357.13513577285,Upper middle income
XKX,2018,,11013.7280668363,Upper middle income
XKX,2010,,7231.00285613936,Upper middle income
XKX,2014,,8649.44949912371,Upper middle income
XKX,2020,,11306.2223383017,Upper middle income
XKX,2017,,10436.1688459323,Upper middle income
XKX,2012,,8039.20797587193,Upper middle income
XKX,2013,,8383.39731100099,Upper middle income
KWT,2011,,78780.7284892953,High income
KWT,2019,,49321.4723671014,High income
KWT,2014,,68766.2684945365,High income
KWT,2013,,75486.7153788054,High income
KWT,2020,,46382.8997432743,High income
KWT,2012,,81564.6333043905,High income
KWT,2010,,75193.7118972568,High income
KWT,2016,,43678.5163224538,High income
KWT,2017,,50007.2995366017,High income
KWT,2018,,50119.6247627465,High income
KWT,2015,,46346.7035918815,High income
KGZ,2011,6.79061985015869,3297.36683733652,Lower middle income
KGZ,2020,6.09391021728516,5059.00138510198,Lower middle income
KGZ,2019,5.36674976348877,5481.38013990626,Lower middle income
KGZ,2014,5.53159999847412,4281.82407398556,Lower middle income
KGZ,2012,7.38423013687134,3618.14972576533,Lower middle income
KGZ,2010,5.81883001327515,3085.99019065215,Lower middle income
KGZ,2013,6.78020000457764,4042.89305300409,Lower middle income
KGZ,2018,5.55267000198364,5256.55589410223,Lower middle income
KGZ,2015,5.98550987243652,4214.82950886186,Lower middle income
KGZ,2016,6.58615016937256,4681.17473284247,Lower middle income
KGZ,2017,6.02618980407715,5046.69153549094,Lower middle income
LAO,2011,1.70801997184753,4106.34223302081,Lower middle income
LAO,2013,3.23380994796753,5241.84600214602,Lower middle income
LAO,2012,1.82147002220154,4793.83289949539,Lower middle income
LAO,2010,1.70978999137878,3778.15390636514,Lower middle income
LAO,2019,2.12201404571533,8172.57792327144,Lower middle income
LAO,2020,1.91597270965576,8198.83647346487,Lower middle income
LAO,2014,2.93780994415283,5828.375006622,Lower middle income
LAO,2018,2.33501219749451,7727.75255071461,Lower middle income
LAO,2015,2.73689794540405,6126.44061262459,Lower middle income
LAO,2016,2.77442979812622,6798.3603075641,Lower middle income
LAO,2017,2.4979727268219,7211.25908924885,Lower middle income
LVA,2013,6.99697017669678,22639.1590264447,High income
LVA,2012,6.58270978927612,21290.5016471166,High income
LVA,2016,4.65749979019165,26721.8364985868,High income
LVA,2014,5.28122997283936,23815.6086023522,High income
LVA,2010,5.03881978988647,17703.9136026456,High income
LVA,2015,5.28251981735229,24972.8362766881,High income
LVA,2020,4.82104015350342,33733.0651257205,High income
LVA,2011,5.07161998748779,19248.4580124625,High income
LVA,2018,4.24356985092163,30877.0419264805,High income
LVA,2019,4.42054986953735,33294.5077885749,High income
LVA,2017,4.36671018600464,28673.6225736307,High income
LBN,2016,2.12633323669434,16588.0866297906,Lower middle income
LBN,2010,1.61330997943878,14835.3725783442,Lower middle income
LBN,2011,1.65251994132996,15125.822947491,Lower middle income
LBN,2017,2.13748621940613,17808.0768860143,Lower middle income
LBN,2014,,14985.5236961443,Lower middle income
LBN,2012,2.14902997016907,15840.895779328,Lower middle income
LBN,2020,1.66996812820435,14563.7705343443,Lower middle income
LBN,2015,,15379.5997847163,Lower middle income
LBN,2013,2.43396997451782,15584.6239866504,Lower middle income
LBN,2019,2.60026550292969,17913.8848372897,Lower middle income
LBN,2018,2.52722072601318,18368.7981230584,Lower middle income
LSO,2017,8.1553201675415,2571.0740273731,Lower middle income
LSO,2013,7.28999996185303,2506.94711499017,Lower middle income
LSO,2019,7.19406890869141,2538.56964348551,Lower middle income
LSO,2011,8.17000007629395,2252.03620707547,Lower middle income
LSO,2012,7.67000007629395,2264.2835801788,Lower middle income
LSO,2018,7.28360986709595,2561.56579666799,Lower middle income
LSO,2015,8.68563556671143,2990.86729296457,Lower middle income
LSO,2016,7.80192899703979,2918.24021630272,Lower middle income
LSO,2020,6.99799251556396,2349.89760919224,Lower middle income
LSO,2014,7.19999980926514,2734.85986122408,Lower middle income
LSO,2010,,2124.41022149495,Lower middle income
LBR,2011,,1050.72508381553,Low income
LBR,2015,2.11587476730347,1272.596565446,Low income
LBR,2019,2.493976354599,1517.37293329666,Low income
LBR,2016,2.11479687690735,1393.54398465651,Low income
LBR,2010,,989.469176541254,Low income
LBR,2020,2.13991451263428,1461.34144690879,Low income
LBR,2014,2.20005011558533,1367.66846286359,Low income
LBR,2012,1.77711999416351,1149.99361619166,Low income
LBR,2013,1.69078004360199,1331.33453423316,Low income
LBR,2018,2.50391006469727,1558.31683493886,Low income
LBR,2017,2.66330003738403,1533.41123787771,Low income
LBY,2014,,20809.5930273525,Upper middle income
LBY,2017,,24212.9109270915,Upper middle income
LBY,2012,,29393.2769424583,Upper middle income
LBY,2011,,16091.4359862225,Upper middle income
LBY,2010,,30257.0112784627,Upper middle income
LBY,2018,,26352.833120488,Upper middle income
LBY,2013,,24136.0705468896,Upper middle income
LBY,2020,,16495.9902211392,Upper middle income
LBY,2016,,21871.7681024275,Upper middle income
LBY,2019,,23491.2000624256,Upper middle income
LBY,2015,,22163.1407961987,Upper middle income
LIE,2012,,,High income
LIE,2011,2.55604004859924,,High income
LIE,2010,,,High income
LIE,2014,,,High income
LIE,2013,,,High income
LIE,2015,,,High income
LIE,2019,,,High income
LIE,2020,,,High income
LIE,2018,,,High income
LIE,2016,,,High income
LIE,2017,,,High income
LTU,2015,4.2271900177002,28834.5570242411,High income
LTU,2010,5.29786014556885,20093.3453948576,High income
LTU,2017,3.81220006942749,33761.9475000677,High income
LTU,2014,4.48657989501953,28184.2813023168,High income
LTU,2016,4.004310131073,30925.2413840761,High income
LTU,2019,3.96757006645203,40577.8037367455,High income
LTU,2011,5.11343002319336,22884.8755910695,High income
LTU,2018,3.89289999008179,36376.5278839032,High income
LTU,2013,4.60233020782471,26721.7002165919,High income
LTU,2020,4.51255989074707,41168.2149817792,High income
LTU,2012,4.75802993774414,24703.7403952162,High income
LUX,2012,3.87815999984741,96636.426643956,High income
LUX,2019,3.73954010009766,121403.823719046,High income
LUX,2020,3.83822989463806,122114.101599326,High income
LUX,2011,4.98958110809326,94475.0302265023,High income
LUX,2010,5.01190233230591,90346.0688268008,High income
LUX,2014,3.85569000244141,105296.284588232,High income
LUX,2015,3.76792001724243,107859.685999308,High income
LUX,2013,3.69939088821411,100925.011992241,High income
LUX,2017,3.48645997047424,114985.842235989,High income
LUX,2018,3.66211009025574,116498.512080919,High income
LUX,2016,3.40244603157043,113365.176082265,High income
MAC,2012,3.32516002655029,129705.121459921,High income
MAC,2014,2.04853010177612,149325.171801762,High income
MAC,2013,2.05048990249634,149421.592694249,High income
MAC,2016,3.09952998161316,112351.277234359,High income
MAC,2017,2.70642995834351,122838.382786163,High income
MAC,2015,3.00247001647949,113813.739005369,High income
MAC,2011,2.67528009414673,116537.537811435,High income
MAC,2020,6.36032009124756,57992.2133399872,High income
MAC,2010,2.61848998069763,96181.9457627427,High income
MAC,2019,3.05862998962402,127747.219110728,High income
MAC,2018,2.72878003120422,131302.826338343,High income
MDG,2011,2.38168001174927,1506.46799990919,Low income
MDG,2016,2.68719005584717,1568.3893573884,Low income
MDG,2013,1.77693998813629,1494.68537098702,Low income
MDG,2015,2.21011996269226,1508.44270598406,Low income
MDG,2014,2.3812301158905,1515.59830020438,Low income
MDG,2020,3.25443387031555,1516.65423219176,Low income
MDG,2017,2.70137405395508,1548.15642479839,Low income
MDG,2010,2.58523440361023,1494.13023699004,Low income
MDG,2018,2.84409999847412,1594.76149230168,Low income
MDG,2012,2.34067010879517,1489.63149802035,Low income
MDG,2019,3.01338386535645,1652.71334671339,Low income
MWI,2017,2.76899003982544,1454.77749244971,Low income
MWI,2019,,1582.0707248913,Low income
MWI,2012,2.52861189842224,1486.90931912267,Low income
MWI,2018,3.32295989990234,1513.96703495532,Low income
MWI,2016,3.28257989883423,1475.11961229057,Low income
MWI,2013,3.72170996665955,1594.53399829193,Low income
MWI,2011,2.85346007347107,1528.11656048512,Low income
MWI,2010,2.43236994743347,1468.09520783593,Low income
MWI,2020,,1573.03948273011,Low income
MWI,2014,3.32569003105164,1552.27468083005,Low income
MWI,2015,3.85398006439209,1457.13940603904,Low income
MYS,2019,3.97953963279724,28848.1008541329,Upper middle income
MYS,2013,5.48120021820068,22959.2017588422,Upper middle income
MYS,2014,5.02935981750488,24012.8250919123,Upper middle income
MYS,2010,4.96645021438599,20146.9616228331,Upper middle income
MYS,2011,5.76293992996216,21308.2157821446,Upper middle income
MYS,2020,4.52045011520386,27300.2667960893,Upper middle income
MYS,2018,4.13194847106934,27480.9549227598,Upper middle income
MYS,2015,4.70381021499634,24164.9596770962,Upper middle income
MYS,2012,5.73902988433838,22527.0010497572,Upper middle income
MYS,2017,4.18488502502441,25935.1395225396,Upper middle income
MYS,2016,4.34598445892334,24864.0392388323,Upper middle income
MDV,2011,3.08072996139526,13684.5992846906,Upper middle income
MDV,2018,3.932044506073,20634.0109257286,Upper middle income
MDV,2012,4.96826791763306,13954.2758567785,Upper middle income
MDV,2010,3.63328003883362,12786.8731705609,Upper middle income
MDV,2020,5.79496765136719,14582.8665410054,Upper middle income
MDV,2014,3.88979530334473,16600.779049084,Upper middle income
MDV,2015,4.64490175247192,17598.5759442047,Upper middle income
MDV,2017,3.87273144721985,19221.9669983717,Upper middle income
MDV,2013,3.95450043678284,15236.1014559736,Upper middle income
MDV,2016,4.46996402740479,18354.1933871386,Upper middle income
MDV,2019,4.20936489105225,21878.2211209175,Upper middle income
MLI,2012,3.47949004173279,1706.67910207368,Low income
MLI,2013,3.28465008735657,1753.87977832642,Low income
MLI,2020,3.95445990562439,2242.79170220215,Low income
MLI,2014,3.64819002151489,1847.91007247323,Low income
MLI,2015,3.80152010917664,1957.00349503136,Low income
MLI,2011,3.75423002243042,1766.843103581,Low income
MLI,2010,3.34388995170593,1732.13084831016,Low income
MLI,2018,3.55817008018494,2238.11810842788,Low income
MLI,2019,3.55504989624023,2313.15909415929,Low income
MLI,2017,3.78976988792419,2153.84563800797,Low income
MLI,2016,3.09477996826172,2103.00864786621,Low income
MLT,2017,4.55917978286743,43493.4262600589,High income
MLT,2016,5.10766983032227,39705.7006275885,High income
MLT,2011,7.69612979888916,28973.1666967941,High income
MLT,2015,5.02398014068604,37454.9357291627,High income
MLT,2010,6.25005006790161,28717.7846399307,High income
MLT,2018,4.95746278762817,45874.4647953738,High income
MLT,2019,4.93738985061646,50291.1078894958,High income
MLT,2012,6.34542989730835,30243.8112734791,High income
MLT,2014,7.00420999526978,34344.1002327532,High income
MLT,2020,5.76572179794312,46477.0657692505,High income
MLT,2013,7.57927989959717,32295.8478268844,High income
MHL,2017,15.106164932251,4649.23115007632,Upper middle income
MHL,2013,,3772.83086336447,Upper middle income
MHL,2012,,3520.36106431193,Upper middle income
MHL,2018,15.1581830978394,5161.47788392704,Upper middle income
MHL,2019,9.91648006439209,5961.74768399034,Upper middle income
MHL,2010,,3359.57629335879,Upper middle income
MHL,2016,,4294.40396021853,Upper middle income
MHL,2014,,3869.18715418768,Upper middle income
MHL,2011,,3450.78201819096,Upper middle income
MHL,2020,13.779447555542,6045.39307991084,Upper middle income
MHL,2015,,4071.46555487865,Upper middle income
MRT,2020,1.77161002159119,5529.72100455318,Lower middle income
MRT,2017,,5259.06290234387,Lower middle income
MRT,2019,1.7844500541687,5621.65307737761,Lower middle income
MRT,2013,2.29354000091553,4570.49234696341,Lower middle income
MRT,2012,2.15821003913879,4344.63216806053,Lower middle income
MRT,2016,1.94405996799469,4829.60860902715,Lower middle income
MRT,2010,,4181.97757650422,Lower middle income
MRT,2018,,5496.24521091554,Lower middle income
MRT,2015,2.82956600189209,4306.67679890061,Lower middle income
MRT,2011,2.33102011680603,4314.77319512521,Lower middle income
MRT,2014,2.55796432495117,4393.08553995573,Lower middle income
MUS,2017,4.87887001037598,22143.8265496345,Upper middle income
MUS,2011,3.33207011222839,16877.4651716884,Upper middle income
MUS,2018,4.67447996139526,23571.8941577226,Upper middle income
MUS,2010,3.55147004127502,15911.6331038321,Upper middle income
MUS,2015,4.75847005844116,19743.6252998896,Upper middle income
MUS,2012,3.41820001602173,17191.910088786,Upper middle income
MUS,2016,4.88207006454468,21308.6852960876,Upper middle income
MUS,2020,4.35243988037109,21365.1126895676,Upper middle income
MUS,2013,3.56775999069214,18102.9201375356,Upper middle income
MUS,2014,4.81514978408813,18874.82078036,Upper middle income
MUS,2019,4.54195022583008,24680.5577987914,Upper middle income
MEX,2019,,21095.7354216286,Upper middle income
MEX,2013,4.69605016708374,18333.3743799667,Upper middle income
MEX,2010,5.15922021865845,16063.1663319243,Upper middle income
MEX,2020,4.62572002410889,19471.5023678685,Upper middle income
MEX,2012,5.10309982299805,18170.0246425433,Upper middle income
MEX,2014,5.25747013092041,18983.7789898807,Upper middle income
MEX,2015,5.22942018508911,19217.8587908168,Upper middle income
MEX,2016,4.90681982040405,20225.710240328,Upper middle income
MEX,2011,5.10564994812012,17432.1475042725,Upper middle income
MEX,2018,4.2542200088501,21015.9257556815,Upper middle income
MEX,2017,4.51821994781494,20582.2523679391,Upper middle income
FSM,2013,12.3438835144043,3193.75912975394,Lower middle income
FSM,2017,12.4164171218872,3522.34936744575,Lower middle income
FSM,2015,13.6465101242065,3332.46476333022,Lower middle income
FSM,2012,11.7192287445068,3270.06433878084,Lower middle income
FSM,2010,,3124.07088688968,Lower middle income
FSM,2014,12.2281684875488,3166.36221142138,Lower middle income
FSM,2016,13.5126600265503,3381.8582444418,Lower middle income
FSM,2018,9.69704532623291,3598.40301383664,Lower middle income
FSM,2011,,3281.54335122509,Lower middle income
FSM,2020,10.5392160415649,3612.11183562718,Lower middle income
FSM,2019,10.2259912490845,3691.0150881556,Lower middle income
MDA,2011,7.13638019561768,6832.94156502961,Upper middle income
MDA,2012,6.98338985443115,7277.25632680437,Upper middle income
MDA,2013,5.90975522994995,8283.88220817174,Upper middle income
MDA,2018,5.53887987136841,12434.6484689262,Upper middle income
MDA,2014,6.33806991577148,8724.06965036232,Upper middle income
MDA,2019,6.22576999664307,13318.8059326638,Upper middle income
MDA,2020,6.6012601852417,12512.6003653958,Upper middle income
MDA,2010,7.5922999382019,6322.15823303113,Upper middle income
MDA,2015,5.80568695068359,9312.7345862146,Upper middle income
MDA,2016,5.67208003997803,10487.6385473963,Upper middle income
MDA,2017,5.71016979217529,11464.0181535546,Upper middle income
MCO,2017,1.45792996883392,,High income
MCO,2011,1.58989000320435,,High income
MCO,2012,1.78004002571106,,High income
MCO,2016,1.37092995643616,,High income
MCO,2015,,,High income
MCO,2010,1.31735002994537,,High income
MCO,2019,1.15890002250671,,High income
MCO,2020,,,High income
MCO,2018,,,High income
MCO,2014,1.02195000648499,,High income
MCO,2013,1.33440005779266,,High income
MNG,2013,5.24104022979736,10685.7169294891,Lower middle income
MNG,2014,5.42825603485107,11198.3213997661,Lower middle income
MNG,2018,3.99742722511292,12342.0380175301,Lower middle income
MNG,2017,4.31822395324707,11431.4980165191,Lower middle income
MNG,2020,4.66345500946045,12320.279332722,Lower middle income
MNG,2010,4.64510011672974,7631.14592121004,Lower middle income
MNG,2019,3.65236973762512,12986.377468024,Lower middle income
MNG,2012,5.96198511123657,10346.0148830066,Lower middle income
MNG,2011,4.60902976989746,8998.68772182404,Lower middle income
MNG,2016,5.20043277740479,10832.4825378265,Lower middle income
MNG,2015,4.38715648651123,10769.2543621137,Lower middle income
MNE,2018,,21513.3642131627,Upper middle income
MNE,2015,,16332.7572528658,Upper middle income
MNE,2014,,15371.1737620593,Upper middle income
MNE,2010,,13633.6639647379,Upper middle income
MNE,2020,,21004.7441266297,Upper middle income
MNE,2019,,24140.672716531,Upper middle income
MNE,2017,,19682.2745280535,Upper middle income
MNE,2011,,14472.423129205,Upper middle income
MNE,2012,,13863.8752916089,Upper middle income
MNE,2013,,14870.1646635604,Upper middle income
MNE,2016,,18199.2841094995,Upper middle income
MAR,2017,4.73564958572388,7921.619140625,Lower middle income
MAR,2018,4.96022701263428,8266.1435546875,Lower middle income
MAR,2011,,7275.17041015625,Lower middle income
MAR,2015,5.13336896896362,7669.9453125,Lower middle income
MAR,2012,5.55294847488403,7280.837890625,Lower middle income
MAR,2019,5.00325679779053,8566.1162109375,Lower middle income
MAR,2010,,6847.3896484375,Lower middle income
MAR,2020,6.28459882736206,7969.43603515625,Lower middle income
MAR,2016,5.08530187606812,7693.05712890625,Lower middle income
MAR,2013,,7483.09814453125,Lower middle income
MAR,2014,5.48276042938232,7149.0361328125,Lower middle income
MOZ,2013,6.1153302192688,1112.73931115643,Low income
MOZ,2011,5.62194490432739,1058.66932310275,Low income
MOZ,2020,6.64256286621094,1307.287996601,Low income
MOZ,2016,5.86503982543945,1385.40384054904,Low income
MOZ,2012,5.67216014862061,1073.07185370018,Low income
MOZ,2010,5.39052867889404,996.869465801425,Low income
MOZ,2015,6.01083421707153,1321.86979814678,Low income
MOZ,2014,6.49390125274658,1166.89347703907,Low income
MOZ,2018,5.45218992233276,1329.07109280004,Low income
MOZ,2019,6.2863941192627,1344.88491337651,Low income
MOZ,2017,5.50555992126465,1291.67147896237,Low income
MMR,2010,,3322.80184978553,Lower middle income
MMR,2013,1.84381175041199,4111.8008839021,Lower middle income
MMR,2015,2.2456042766571,4427.7677914251,Lower middle income
MMR,2014,2.01199841499329,4346.26259896661,Lower middle income
MMR,2017,2.32633996009827,4670.08072918311,Lower middle income
MMR,2018,2.15748000144958,5045.70668606101,Lower middle income
MMR,2016,2.15808844566345,4424.70849686336,Lower middle income
MMR,2012,1.58642876148224,3815.87180869244,Lower middle income
MMR,2011,0.850319981575012,3552.46993617521,Lower middle income
MMR,2020,,4972.30365941914,Lower middle income
MMR,2019,2.13986992835999,5435.52093964736,Lower middle income
NAM,2017,9.70867252349854,10335.2674258223,Upper middle income
NAM,2012,9.08414459228516,9458.79117285252,Upper middle income
NAM,2015,9.53063583374023,10783.274520279,Upper middle income
NAM,2014,8.99440288543701,10609.2098839632,Upper middle income
NAM,2016,10.3148307800293,10582.8182278806,Upper middle income
NAM,2011,8.0213794708252,9061.27137423206,Upper middle income
NAM,2018,9.62228679656982,10512.9753099514,Upper middle income
NAM,2010,8.24330043792725,8579.84076679351,Upper middle income
NAM,2019,9.32253170013428,10434.0959115612,Upper middle income
NAM,2013,8.59541702270508,9863.58445751289,Upper middle income
NAM,2020,9.27799892425537,9548.23295183415,Upper middle income
NRU,2020,6.48257207870483,11418.5593444937,High income
NRU,2018,5.88931941986084,10134.2767722185,High income
NRU,2019,6.22442197799683,10976.3948108191,High income
NRU,2013,,8795.19867345024,High income
NRU,2012,,8465.94307134633,High income
NRU,2017,6.78900289535522,9359.98672496946,High income
NRU,2014,5.73714113235474,10090.957867004,High income
NRU,2010,,5755.29015707287,High income
NRU,2011,,6426.36896534574,High income
NRU,2015,6.71445369720459,9404.41020164763,High income
NRU,2016,6.66896867752075,10032.5232035333,High income
NPL,2015,3.29425358772278,2931.62049532666,Lower middle income
NPL,2016,3.47711229324341,2925.53214565469,Lower middle income
NPL,2020,4.21106672286987,3972.51532316473,Lower middle income
NPL,2011,3.84261989593506,2264.32951082506,Lower middle income
NPL,2012,3.52898859977722,2474.08354998607,Lower middle income
NPL,2010,3.63172006607056,2153.12640634806,Lower middle income
NPL,2014,3.48599410057068,2887.63157327986,Lower middle income
NPL,2019,3.48568081855774,4088.42135925771,Lower middle income
NPL,2013,3.20268630981445,2656.35882852921,Lower middle income
NPL,2018,3.66440558433533,3808.72211345447,Lower middle income
NPL,2017,3.52892374992371,3495.52880047287,Lower middle income
NLD,2012,5.4102201461792,47272.1030187972,High income
NLD,2010,5.48908996582031,45036.0998025999,High income
NLD,2019,5.15986013412476,61089.5834206486,High income
NLD,2011,5.46303987503052,46599.02103045,High income
NLD,2018,5.35764980316162,57826.6284976675,High income
NLD,2014,5.458899974823,49233.2153954401,High income
NLD,2015,5.34815979003906,50288.5913949377,High income
NLD,2013,5.52655982971191,49241.5178406305,High income
NLD,2017,5.17509984970093,55088.6338006744,High income
NLD,2020,5.42381000518799,61068.4058621127,High income
NLD,2016,5.47959995269775,52288.4150841353,High income
NCL,2013,,,High income
NCL,2012,,,High income
NCL,2011,,,High income
NCL,2019,,,High income
NCL,2015,,,High income
NCL,2014,,,High income
NCL,2020,,,High income
NCL,2010,,,High income
NCL,2016,,,High income
NCL,2017,,,High income
NCL,2018,,,High income
NZL,2017,5.27020978927612,42204.7457412663,High income
NZL,2011,6.27078819274902,32701.3785970948,High income
NZL,2012,6.16936111450195,32988.6097597613,High income
NZL,2016,5.5042839050293,39933.5744436033,High income
NZL,2015,5.70862293243408,37479.6829800129,High income
NZL,2010,6.50768280029297,31214.0510925451,High income
NZL,2019,5.17202997207642,45215.699506988,High income
NZL,2020,5.66732311248779,45256.2696935468,High income
NZL,2018,5.18380880355835,42507.4288120852,High income
NZL,2014,5.80923318862915,37293.3567850718,High income
NZL,2013,5.88868808746338,36242.6212285958,High income
NIC,2013,,4567.4180962991,Lower middle income
NIC,2014,4.08329010009766,4889.21418629573,Lower middle income
NIC,2018,4.47379589080811,5772.22504633547,Lower middle income
NIC,2017,4.35768985748291,5915.38972207813,Lower middle income
NIC,2020,4.58156108856201,5523.55791393006,Lower middle income
NIC,2010,4.48422002792358,3959.96922623599,Lower middle income
NIC,2019,4.59991979598999,5627.04745610843,Lower middle income
NIC,2012,,4392.62888338747,Lower middle income
NIC,2011,,4234.82708244732,Lower middle income
NIC,2016,4.08115005493164,5618.06654571177,Lower middle income
NIC,2015,4.07842016220093,5230.52823060395,Lower middle income
NER,2018,3.457279920578,1221.95973834237,Low income
NER,2015,4.48669004440308,1138.1136507762,Low income
NER,2014,5.10368013381958,1134.74171615092,Low income
NER,2010,2.7219500541687,1051.09031825381,Low income
NER,2020,3.81920099258423,1282.57192353366,Low income
NER,2019,3.52622723579407,1269.06838612434,Low income
NER,2017,2.57818007469177,1155.9738499994,Low income
NER,2011,3.07762002944946,1057.83987059706,Low income
NER,2012,3.1868200302124,1148.39534272563,Low income
NER,2013,3.68952989578247,1118.3491137006,Low income
NER,2016,2.95843005180359,1146.01041845331,Low income
NGA,2017,,5120.00559788163,Lower middle income
NGA,2018,,5212.1388707046,Lower middle income
NGA,2011,,4843.60455539881,Lower middle income
NGA,2015,,5342.03599096303,Lower middle income
NGA,2012,,4899.52919646751,Lower middle income
NGA,2019,,5291.66296998221,Lower middle income
NGA,2010,,4632.13131259775,Lower middle income
NGA,2020,,5137.59840216061,Lower middle income
NGA,2016,,5159.58044421876,Lower middle income
NGA,2013,,5136.64524267725,Lower middle income
NGA,2014,,5415.86121025289,Lower middle income
MKD,2010,,11359.0880936207,Upper middle income
MKD,2013,,12727.3642251029,Upper middle income
MKD,2015,,13888.2012976645,Upper middle income
MKD,2014,,13434.8487482162,Upper middle income
MKD,2017,,15706.4316922223,Upper middle income
MKD,2018,,16796.3341297706,Upper middle income
MKD,2016,,15137.9287415769,Upper middle income
MKD,2012,,11915.6539374752,Upper middle income
MKD,2011,,11689.8906953758,Upper middle income
MKD,2020,,17877.9125693508,Upper middle income
MKD,2019,,18270.7553734986,Upper middle income
MNP,2017,,,High income
MNP,2012,,,High income
MNP,2015,,,High income
MNP,2014,,,High income
MNP,2016,,,High income
MNP,2011,,,High income
MNP,2018,,,High income
MNP,2010,,,High income
MNP,2019,,,High income
MNP,2013,,,High income
MNP,2020,,,High income
NOR,2020,8.3728199005127,67110.60457055,High income
NOR,2018,7.59563016891479,70253.8463693384,High income
NOR,2019,7.8645601272583,70939.6055180362,High income
NOR,2013,7.43906021118164,67377.9262258772,High income
NOR,2012,7.32766008377075,65774.3520746224,High income
NOR,2017,7.84598016738892,64589.5559196863,High income
NOR,2014,7.64403009414673,66332.4614374198,High income
NOR,2010,6.71042013168335,58219.6143463523,High income
NOR,2011,6.41490983963013,62460.0908157002,High income
NOR,2015,7.52334976196289,60737.8868132779,High income
NOR,2016,7.98444986343384,59280.1992028829,High income
OMN,2012,,50308.4628218068,High income
OMN,2019,,35248.207400256,High income
OMN,2013,4.35383987426758,47520.0737459247,High income
OMN,2014,,44573.9741880282,High income
OMN,2011,,50267.6468570866,High income
OMN,2010,,53255.6064232312,High income
OMN,2015,,36449.0884881843,High income
OMN,2016,,33800.292052506,High income
OMN,2020,,34952.163477917,High income
OMN,2018,,35034.5858610716,High income
OMN,2017,,34218.3881261022,High income
PAK,2020,2.05718231201172,5284.66458428095,Lower middle income
PAK,2018,2.33216953277588,5236.3642488072,Lower middle income
PAK,2010,2.28687000274658,3878.29328522158,Lower middle income
PAK,2013,2.49343991279602,4275.90278078024,Lower middle income
PAK,2014,2.46592998504639,4414.82859591352,Lower middle income
PAK,2011,2.22175002098083,3980.06989856706,Lower middle income
PAK,2019,2.21491765975952,5376.28411672822,Lower middle income
PAK,2017,2.13665676116943,4891.71977393238,Lower middle income
PAK,2012,2.13628005981445,4148.79391663118,Lower middle income
PAK,2016,2.41721177101135,4733.54610150774,Lower middle income
PAK,2015,2.6500198841095,4583.07238175405,Lower middle income
